,countyFIPS,stateFIPS,date,Confirmed_cases
38690,20195,20,13-02-2021,241.81
38691,20197,20,13-02-2021,241.81
38692,20199,20,13-02-2021,241.81
38693,20201,20,13-02-2021,241.81
38694,20203,20,13-02-2021,241.81
38695,20205,20,13-02-2021,241.81
38696,20207,20,13-02-2021,241.81
38697,20209,20,13-02-2021,276.37
38698,21001,21,13-02-2021,761.48
38699,21003,21,13-02-2021,888.49
38700,21005,21,13-02-2021,887.64
38701,21007,21,13-02-2021,761.48
38702,21009,21,13-02-2021,887.64
38703,21011,21,13-02-2021,761.48
38704,21013,21,13-02-2021,879.1
38705,21015,21,13-02-2021,887.98
38706,21017,21,13-02-2021,879.23
38707,21019,21,13-02-2021,887.66
38708,21021,21,13-02-2021,883.64
38709,21023,21,13-02-2021,761.48
38710,21025,21,13-02-2021,761.48
38711,21027,21,13-02-2021,888.39
38712,21029,21,13-02-2021,891.43
38713,21031,21,13-02-2021,761.48
38714,21033,21,13-02-2021,886.33
38715,21035,21,13-02-2021,877.25
38716,21037,21,13-02-2021,1144.59
38717,21039,21,13-02-2021,761.48
38718,21041,21,13-02-2021,891.33
38719,21043,21,13-02-2021,873.88
38720,21045,21,13-02-2021,761.48
38721,21047,21,13-02-2021,879.64
38722,21049,21,13-02-2021,887.64
38723,21051,21,13-02-2021,761.48
38724,21053,21,13-02-2021,761.48
38725,21055,21,13-02-2021,761.48
38726,21057,21,13-02-2021,761.48
38727,21059,21,13-02-2021,887.98
38728,21061,21,13-02-2021,761.48
38729,21063,21,13-02-2021,761.48
38730,21065,21,13-02-2021,761.48
38731,21067,21,13-02-2021,887.98
38732,21069,21,13-02-2021,761.48
38733,21071,21,13-02-2021,879.23
38734,21073,21,13-02-2021,802
38735,21075,21,13-02-2021,761.48
38736,21077,21,13-02-2021,761.58
38737,21079,21,13-02-2021,886.33
38738,21081,21,13-02-2021,891.33
38739,21083,21,13-02-2021,851.17
38740,21085,21,13-02-2021,805.72
38741,21087,21,13-02-2021,761.48
38742,21089,21,13-02-2021,889.34
38743,21091,21,13-02-2021,761.48
38744,21093,21,13-02-2021,887.64
38745,21095,21,13-02-2021,887.98
38746,21097,21,13-02-2021,886.13
38747,21099,21,13-02-2021,886.23
38748,21101,21,13-02-2021,879.51
38749,21103,21,13-02-2021,886.13
38750,21105,21,13-02-2021,761.48
38751,21107,21,13-02-2021,878.89
38752,21109,21,13-02-2021,761.48
38753,21111,21,13-02-2021,886.13
38754,21113,21,13-02-2021,887.98
38755,21115,21,13-02-2021,761.48
38756,21117,21,13-02-2021,886.13
38757,21119,21,13-02-2021,761.48
38758,21121,21,13-02-2021,891.43
38759,21123,21,13-02-2021,761.48
38760,21125,21,13-02-2021,888.39
38761,21127,21,13-02-2021,761.48
38762,21129,21,13-02-2021,761.48
38763,21131,21,13-02-2021,761.48
38764,21133,21,13-02-2021,761.48
38765,21135,21,13-02-2021,761.48
38766,21137,21,13-02-2021,888.39
38767,21139,21,13-02-2021,761.48
38768,21141,21,13-02-2021,878.89
38769,21143,21,13-02-2021,1027.1
38770,21145,21,13-02-2021,891.33
38771,21147,21,13-02-2021,761.48
38772,21149,21,13-02-2021,761.48
38773,21151,21,13-02-2021,890.88
38774,21153,21,13-02-2021,761.48
38775,21155,21,13-02-2021,761.48
38776,21157,21,13-02-2021,888.39
38777,21159,21,13-02-2021,761.48
38778,21161,21,13-02-2021,875.53
38779,21163,21,13-02-2021,887.64
38780,21165,21,13-02-2021,761.48
38781,21167,21,13-02-2021,802
38782,21169,21,13-02-2021,761.48
38783,21171,21,13-02-2021,761.48
38784,21173,21,13-02-2021,888.39
38785,21175,21,13-02-2021,761.48
38786,21177,21,13-02-2021,879.64
38787,21179,21,13-02-2021,914.89
38788,21181,21,13-02-2021,761.48
38789,21183,21,13-02-2021,805.72
38790,21185,21,13-02-2021,875.19
38791,21187,21,13-02-2021,761.48
38792,21189,21,13-02-2021,761.48
38793,21191,21,13-02-2021,761.48
38794,21193,21,13-02-2021,875.53
38795,21195,21,13-02-2021,875.53
38796,21197,21,13-02-2021,761.48
38797,21199,21,13-02-2021,886.13
38798,21201,21,13-02-2021,761.48
38799,21203,21,13-02-2021,886.13
38800,21205,21,13-02-2021,851.17
38801,21207,21,13-02-2021,761.48
38802,21209,21,13-02-2021,886.13
38803,21211,21,13-02-2021,887.98
38804,21213,21,13-02-2021,887.74
38805,21215,21,13-02-2021,887.64
38806,21217,21,13-02-2021,887.64
38807,21219,21,13-02-2021,761.48
38808,21221,21,13-02-2021,1027.1
38809,21223,21,13-02-2021,761.48
38810,21225,21,13-02-2021,761.48
38811,21227,21,13-02-2021,1106.4
38812,21229,21,13-02-2021,761.48
38813,21231,21,13-02-2021,761.48
38814,21233,21,13-02-2021,761.48
38815,21235,21,13-02-2021,912.34
38816,21237,21,13-02-2021,761.48
38817,21239,21,13-02-2021,879.1
38818,22001,22,13-02-2021,1027.02
38819,22003,22,13-02-2021,1041.58
38820,22005,22,13-02-2021,820.26
38821,22007,22,13-02-2021,865.47
38822,22009,22,13-02-2021,986.3
38823,22011,22,13-02-2021,1148.5
38824,22013,22,13-02-2021,707.42
38825,22015,22,13-02-2021,1173.8
38826,22017,22,13-02-2021,1026.91
38827,22019,22,13-02-2021,859.13
38828,22021,22,13-02-2021,859.93
38829,22023,22,13-02-2021,859.93
38830,22025,22,13-02-2021,859.93
38831,22027,22,13-02-2021,859.93
38832,22029,22,13-02-2021,965.82
38833,22031,22,13-02-2021,1169.53
38834,22033,22,13-02-2021,985.83
38835,22035,22,13-02-2021,859.93
38836,22037,22,13-02-2021,859.92
38837,22039,22,13-02-2021,1146.37
38838,22041,22,13-02-2021,986.2
38839,22043,22,13-02-2021,986.2
38840,22045,22,13-02-2021,986.31
38841,22047,22,13-02-2021,857.72
38842,22049,22,13-02-2021,859.93
38843,22051,22,13-02-2021,966.64
38844,22053,22,13-02-2021,1027.02
38845,22055,22,13-02-2021,986.2
38846,22057,22,13-02-2021,965.82
38847,22059,22,13-02-2021,859.93
38848,22061,22,13-02-2021,985.26
38849,22063,22,13-02-2021,986.3
38850,22065,22,13-02-2021,1036.98
38851,22067,22,13-02-2021,986.2
38852,22069,22,13-02-2021,986.2
38853,22071,22,13-02-2021,722.52
38854,22073,22,13-02-2021,986.19
38855,22075,22,13-02-2021,702.94
38856,22077,22,13-02-2021,986.09
38857,22079,22,13-02-2021,986.2
38858,22081,22,13-02-2021,859.93
38859,22083,22,13-02-2021,986.31
38860,22085,22,13-02-2021,1147.86
38861,22087,22,13-02-2021,965.71
38862,22089,22,13-02-2021,756.58
38863,22091,22,13-02-2021,859.93
38864,22093,22,13-02-2021,785.31
38865,22095,22,13-02-2021,757.43
38866,22097,22,13-02-2021,986.3
38867,22099,22,13-02-2021,1026.91
38868,22101,22,13-02-2021,966.43
38869,22103,22,13-02-2021,1027.02
38870,22105,22,13-02-2021,1158.28
38871,22107,22,13-02-2021,859.93
38872,22109,22,13-02-2021,985.79
38873,22111,22,13-02-2021,1162.55
38874,22113,22,13-02-2021,986.2
38875,22115,22,13-02-2021,987.91
38876,22117,22,13-02-2021,986.3
38877,22119,22,13-02-2021,1131.52
38878,22121,22,13-02-2021,966.64
38879,22123,22,13-02-2021,859.93
38880,22125,22,13-02-2021,859.93
38881,22127,22,13-02-2021,859.93
38882,23001,23,13-02-2021,97.13
38883,23003,23,13-02-2021,66.75
38884,23005,23,13-02-2021,63.57
38885,23007,23,13-02-2021,138.54
38886,23009,23,13-02-2021,113.65
38887,23011,23,13-02-2021,63.57
38888,23013,23,13-02-2021,138.54
38889,23015,23,13-02-2021,98.71
38890,23017,23,13-02-2021,138.54
38891,23019,23,13-02-2021,138.54
38892,23021,23,13-02-2021,63.92
38893,23023,23,13-02-2021,98.69
38894,23025,23,13-02-2021,90.25
38895,23027,23,13-02-2021,138.54
38896,23029,23,13-02-2021,63.6
38897,23031,23,13-02-2021,133.23
38898,24001,24,13-02-2021,795.73
38899,24003,24,13-02-2021,731.07
38900,24005,24,13-02-2021,787.32
38901,24009,24,13-02-2021,683
38902,24011,24,13-02-2021,793.71
38903,24013,24,13-02-2021,739.7
38904,24015,24,13-02-2021,785.91
38905,24017,24,13-02-2021,689.59
38906,24019,24,13-02-2021,785.21
38907,24021,24,13-02-2021,740.02
38908,24023,24,13-02-2021,1093.99
38909,24025,24,13-02-2021,791.43
38910,24027,24,13-02-2021,736.78
38911,24029,24,13-02-2021,791.43
38912,24031,24,13-02-2021,683.34
38913,24033,24,13-02-2021,693.66
38914,24035,24,13-02-2021,795.49
38915,24037,24,13-02-2021,694.19
38916,24039,24,13-02-2021,795.03
38917,24041,24,13-02-2021,785.39
38918,24043,24,13-02-2021,795.03
38919,24045,24,13-02-2021,1106.51
38920,24047,24,13-02-2021,1093.1
38921,24510,24,13-02-2021,694.6
38922,25001,25,13-02-2021,519.19
38923,25003,25,13-02-2021,881.98
38924,25005,25,13-02-2021,516.34
38925,25007,25,13-02-2021,880.51
38926,25009,25,13-02-2021,516.18
38927,25011,25,13-02-2021,631.08
38928,25013,25,13-02-2021,519.19
38929,25015,25,13-02-2021,518.78
38930,25017,25,13-02-2021,495.89
38931,25019,25,13-02-2021,460.97
38932,25021,25,13-02-2021,520.72
38933,25023,25,13-02-2021,515.27
38934,25025,25,13-02-2021,463.4
38935,25027,25,13-02-2021,515.27
38936,26001,26,13-02-2021,514.72
38937,26003,26,13-02-2021,514.72
38938,26005,26,13-02-2021,610.79
38939,26007,26,13-02-2021,1027.87
38940,26009,26,13-02-2021,1027.87
38941,26011,26,13-02-2021,582.31
38942,26013,26,13-02-2021,514.72
38943,26015,26,13-02-2021,1202.75
38944,26017,26,13-02-2021,1185.85
38945,26019,26,13-02-2021,1027.26
38946,26021,26,13-02-2021,1189.49
38947,26023,26,13-02-2021,1027.87
38948,26025,26,13-02-2021,581.95
38949,26027,26,13-02-2021,1027.87
38950,26029,26,13-02-2021,1024.27
38951,26031,26,13-02-2021,1024.27
38952,26033,26,13-02-2021,1024.25
38953,26035,26,13-02-2021,1027.26
38954,26037,26,13-02-2021,601.32
38955,26039,26,13-02-2021,1027.87
38956,26041,26,13-02-2021,665.29
38957,26043,26,13-02-2021,1024.23
38958,26045,26,13-02-2021,582.13
38959,26047,26,13-02-2021,1027.87
38960,26049,26,13-02-2021,586.69
38961,26051,26,13-02-2021,582.31
38962,26053,26,13-02-2021,582.06
38963,26055,26,13-02-2021,1024.25
38964,26057,26,13-02-2021,711.54
38965,26059,26,13-02-2021,600.71
38966,26061,26,13-02-2021,1024.25
38967,26063,26,13-02-2021,582.27
38968,26065,26,13-02-2021,582
38969,26067,26,13-02-2021,582.31
38970,26069,26,13-02-2021,582.31
38971,26071,26,13-02-2021,514.72
38972,26073,26,13-02-2021,600.71
38973,26075,26,13-02-2021,581.66
38974,26077,26,13-02-2021,586.4
38975,26079,26,13-02-2021,1027.26
38976,26081,26,13-02-2021,581.66
38977,26083,26,13-02-2021,514.72
38978,26085,26,13-02-2021,514.72
38979,26087,26,13-02-2021,583.7
38980,26089,26,13-02-2021,1022.92
38981,26091,26,13-02-2021,600.71
38982,26093,26,13-02-2021,581.52
38983,26095,26,13-02-2021,514.72
38984,26097,26,13-02-2021,514.72
38985,26099,26,13-02-2021,582.01
38986,26101,26,13-02-2021,582.31
38987,26103,26,13-02-2021,1021.32
38988,26105,26,13-02-2021,1027.87
38989,26107,26,13-02-2021,600.71
38990,26109,26,13-02-2021,582.31
38991,26111,26,13-02-2021,619.95
38992,26113,26,13-02-2021,514.72
38993,26115,26,13-02-2021,586.69
38994,26117,26,13-02-2021,605.03
38995,26119,26,13-02-2021,514.72
38996,26121,26,13-02-2021,601.32
38997,26123,26,13-02-2021,601.02
38998,26125,26,13-02-2021,581.73
38999,26127,26,13-02-2021,1027.87
39000,26129,26,13-02-2021,582.31
39001,26131,26,13-02-2021,514.72
39002,26133,26,13-02-2021,1027.87
39003,26135,26,13-02-2021,514.72
39004,26137,26,13-02-2021,1027.87
39005,26139,26,13-02-2021,601.32
39006,26141,26,13-02-2021,514.72
39007,26143,26,13-02-2021,1027.87
39008,26145,26,13-02-2021,599.1
39009,26147,26,13-02-2021,584.04
39010,26149,26,13-02-2021,1189.49
39011,26151,26,13-02-2021,587.9
39012,26153,26,13-02-2021,514.72
39013,26155,26,13-02-2021,582.02
39014,26157,26,13-02-2021,581.81
39015,26159,26,13-02-2021,619.95
39016,26161,26,13-02-2021,582.09
39017,26163,26,13-02-2021,582.02
39018,26165,26,13-02-2021,1027.87
39019,27001,27,13-02-2021,319.37
39020,27003,27,13-02-2021,316.37
39021,27005,27,13-02-2021,415.93
39022,27007,27,13-02-2021,415.36
39023,27009,27,13-02-2021,321.03
39024,27011,27,13-02-2021,303.62
39025,27013,27,13-02-2021,319.15
39026,27015,27,13-02-2021,321.03
39027,27017,27,13-02-2021,325.41
39028,27019,27,13-02-2021,321.25
39029,27021,27,13-02-2021,439.02
39030,27023,27,13-02-2021,303.62
39031,27025,27,13-02-2021,328.94
39032,27027,27,13-02-2021,321.03
39033,27029,27,13-02-2021,303.62
39034,27031,27,13-02-2021,303.62
39035,27033,27,13-02-2021,303.62
39036,27035,27,13-02-2021,439.02
39037,27037,27,13-02-2021,316.37
39038,27039,27,13-02-2021,321.25
39039,27041,27,13-02-2021,439.02
39040,27043,27,13-02-2021,321.25
39041,27045,27,13-02-2021,328.29
39042,27047,27,13-02-2021,315.95
39043,27049,27,13-02-2021,321.03
39044,27051,27,13-02-2021,303.62
39045,27053,27,13-02-2021,316.35
39046,27055,27,13-02-2021,321.25
39047,27057,27,13-02-2021,420.24
39048,27059,27,13-02-2021,420.24
39049,27061,27,13-02-2021,325.41
39050,27063,27,13-02-2021,303.62
39051,27065,27,13-02-2021,297.48
39052,27067,27,13-02-2021,321.19
39053,27069,27,13-02-2021,303.62
39054,27071,27,13-02-2021,303.62
39055,27073,27,13-02-2021,303.62
39056,27075,27,13-02-2021,303.62
39057,27077,27,13-02-2021,303.62
39058,27079,27,13-02-2021,436.44
39059,27081,27,13-02-2021,303.62
39060,27083,27,13-02-2021,317.59
39061,27085,27,13-02-2021,321.19
39062,27087,27,13-02-2021,303.62
39063,27089,27,13-02-2021,303.62
39064,27091,27,13-02-2021,317.99
39065,27093,27,13-02-2021,321.19
39066,27095,27,13-02-2021,436.44
39067,27097,27,13-02-2021,321.03
39068,27099,27,13-02-2021,321.19
39069,27101,27,13-02-2021,303.62
39070,27103,27,13-02-2021,321.25
39071,27105,27,13-02-2021,297.26
39072,27107,27,13-02-2021,303.62
39073,27109,27,13-02-2021,325.41
39074,27111,27,13-02-2021,321.03
39075,27113,27,13-02-2021,303.62
39076,27115,27,13-02-2021,325.41
39077,27117,27,13-02-2021,303.62
39078,27119,27,13-02-2021,333.82
39079,27121,27,13-02-2021,303.62
39080,27123,27,13-02-2021,317.99
39081,27125,27,13-02-2021,303.62
39082,27127,27,13-02-2021,319.24
39083,27129,27,13-02-2021,297.48
39084,27131,27,13-02-2021,297.26
39085,27133,27,13-02-2021,303.62
39086,27135,27,13-02-2021,321.25
39087,27137,27,13-02-2021,420
39088,27139,27,13-02-2021,328.94
39089,27141,27,13-02-2021,321.03
39090,27143,27,13-02-2021,321.25
39091,27145,27,13-02-2021,321.03
39092,27147,27,13-02-2021,321.03
39093,27149,27,13-02-2021,303.62
39094,27151,27,13-02-2021,303.62
39095,27153,27,13-02-2021,319.39
39096,27155,27,13-02-2021,303.62
39097,27157,27,13-02-2021,321.03
39098,27159,27,13-02-2021,303.62
39099,27161,27,13-02-2021,321.03
39100,27163,27,13-02-2021,321.71
39101,27165,27,13-02-2021,319.37
39102,27167,27,13-02-2021,303.62
39103,27169,27,13-02-2021,321.25
39104,27171,27,13-02-2021,328.94
39105,27173,27,13-02-2021,303.62
39106,28001,28,13-02-2021,215.33
39107,28003,28,13-02-2021,217.63
39108,28005,28,13-02-2021,209.16
39109,28007,28,13-02-2021,211.61
39110,28009,28,13-02-2021,209.16
39111,28011,28,13-02-2021,217.97
39112,28013,28,13-02-2021,209.16
39113,28015,28,13-02-2021,209.16
39114,28017,28,13-02-2021,216
39115,28019,28,13-02-2021,209.16
39116,28021,28,13-02-2021,209.16
39117,28023,28,13-02-2021,266.03
39118,28025,28,13-02-2021,218.1
39119,28027,28,13-02-2021,217.58
39120,28029,28,13-02-2021,217.63
39121,28031,28,13-02-2021,208.76
39122,28033,28,13-02-2021,217.19
39123,28035,28,13-02-2021,309.4
39124,28037,28,13-02-2021,209.16
39125,28039,28,13-02-2021,268.79
39126,28041,28,13-02-2021,209.16
39127,28043,28,13-02-2021,217.58
39128,28045,28,13-02-2021,309.4
39129,28047,28,13-02-2021,309.45
39130,28049,28,13-02-2021,217.14
39131,28051,28,13-02-2021,217.75
39132,28053,28,13-02-2021,209.16
39133,28055,28,13-02-2021,209.16
39134,28057,28,13-02-2021,217.19
39135,28059,28,13-02-2021,289.69
39136,28061,28,13-02-2021,332
39137,28063,28,13-02-2021,209.16
39138,28065,28,13-02-2021,209.16
39139,28067,28,13-02-2021,289.69
39140,28069,28,13-02-2021,209.16
39141,28071,28,13-02-2021,336.15
39142,28073,28,13-02-2021,289.74
39143,28075,28,13-02-2021,268.84
39144,28077,28,13-02-2021,209.16
39145,28079,28,13-02-2021,217.58
39146,28081,28,13-02-2021,217.19
39147,28083,28,13-02-2021,222.78
39148,28085,28,13-02-2021,217.19
39149,28087,28,13-02-2021,217.58
39150,28089,28,13-02-2021,289.69
39151,28091,28,13-02-2021,309.4
39152,28093,28,13-02-2021,217.19
39153,28095,28,13-02-2021,217.19
39154,28097,28,13-02-2021,211.61
39155,28099,28,13-02-2021,222.78
39156,28101,28,13-02-2021,218.4
39157,28103,28,13-02-2021,209.16
39158,28105,28,13-02-2021,217.19
39159,28107,28,13-02-2021,217.19
39160,28109,28,13-02-2021,222.78
39161,28111,28,13-02-2021,209.16
39162,28113,28,13-02-2021,289.74
39163,28115,28,13-02-2021,249.68
39164,28117,28,13-02-2021,217.58
39165,28119,28,13-02-2021,209.16
39166,28121,28,13-02-2021,217.14
39167,28123,28,13-02-2021,218.44
39168,28125,28,13-02-2021,209.16
39169,28127,28,13-02-2021,309.45
39170,28129,28,13-02-2021,209.16
39171,28131,28,13-02-2021,217.14
39172,28133,28,13-02-2021,214.95
39173,28135,28,13-02-2021,209.16
39174,28137,28,13-02-2021,214.38
39175,28139,28,13-02-2021,217.19
39176,28141,28,13-02-2021,268.79
39177,28143,28,13-02-2021,220.34
39178,28145,28,13-02-2021,218.44
39179,28147,28,13-02-2021,209.16
39180,28149,28,13-02-2021,210.07
39181,28151,28,13-02-2021,213.71
39182,28153,28,13-02-2021,266.03
39183,28155,28,13-02-2021,209.16
39184,28157,28,13-02-2021,209.16
39185,28159,28,13-02-2021,211.61
39186,28161,28,13-02-2021,211.61
39187,28163,28,13-02-2021,214.43
39188,29001,29,13-02-2021,458
39189,29003,29,13-02-2021,493.63
39190,29005,29,13-02-2021,390.16
39191,29007,29,13-02-2021,494.48
39192,29009,29,13-02-2021,500.64
39193,29011,29,13-02-2021,390.16
39194,29013,29,13-02-2021,495.09
39195,29015,29,13-02-2021,463.49
39196,29017,29,13-02-2021,390.16
39197,29019,29,13-02-2021,1086.55
39198,29021,29,13-02-2021,468.09
39199,29023,29,13-02-2021,542.96
39200,29025,29,13-02-2021,390.16
39201,29027,29,13-02-2021,463.43
39202,29029,29,13-02-2021,1090.91
39203,29031,29,13-02-2021,1154.08
39204,29033,29,13-02-2021,390.16
39205,29035,29,13-02-2021,390.16
39206,29037,29,13-02-2021,463.43
39207,29039,29,13-02-2021,463.43
39208,29041,29,13-02-2021,390.16
39209,29043,29,13-02-2021,468.03
39210,29045,29,13-02-2021,390.16
39211,29047,29,13-02-2021,447.54
39212,29049,29,13-02-2021,495.77
39213,29051,29,13-02-2021,497.58
39214,29053,29,13-02-2021,463.43
39215,29055,29,13-02-2021,447.54
39216,29057,29,13-02-2021,390.16
39217,29059,29,13-02-2021,467.79
39218,29061,29,13-02-2021,390.16
39219,29063,29,13-02-2021,390.16
39220,29065,29,13-02-2021,390.16
39221,29067,29,13-02-2021,390.16
39222,29069,29,13-02-2021,521
39223,29071,29,13-02-2021,451.9
39224,29073,29,13-02-2021,463.43
39225,29075,29,13-02-2021,390.16
39226,29077,29,13-02-2021,468.03
39227,29079,29,13-02-2021,390.16
39228,29081,29,13-02-2021,390.16
39229,29083,29,13-02-2021,465.4
39230,29085,29,13-02-2021,390.16
39231,29087,29,13-02-2021,390.16
39232,29089,29,13-02-2021,390.16
39233,29091,29,13-02-2021,451.74
39234,29093,29,13-02-2021,390.16
39235,29095,29,13-02-2021,447.96
39236,29097,29,13-02-2021,463.43
39237,29099,29,13-02-2021,447.96
39238,29101,29,13-02-2021,458
39239,29103,29,13-02-2021,390.16
39240,29105,29,13-02-2021,471.28
39241,29107,29,13-02-2021,463.43
39242,29109,29,13-02-2021,469.31
39243,29111,29,13-02-2021,390.16
39244,29113,29,13-02-2021,465.4
39245,29115,29,13-02-2021,390.16
39246,29117,29,13-02-2021,463.43
39247,29119,29,13-02-2021,499.97
39248,29121,29,13-02-2021,463.43
39249,29123,29,13-02-2021,390.16
39250,29125,29,13-02-2021,390.16
39251,29127,29,13-02-2021,465.23
39252,29129,29,13-02-2021,390.16
39253,29131,29,13-02-2021,525.8
39254,29133,29,13-02-2021,390.16
39255,29135,29,13-02-2021,390.16
39256,29137,29,13-02-2021,390.16
39257,29139,29,13-02-2021,390.16
39258,29141,29,13-02-2021,463.49
39259,29143,29,13-02-2021,373.88
39260,29145,29,13-02-2021,458
39261,29147,29,13-02-2021,454.63
39262,29149,29,13-02-2021,390.16
39263,29151,29,13-02-2021,390.16
39264,29153,29,13-02-2021,390.16
39265,29155,29,13-02-2021,495.09
39266,29157,29,13-02-2021,447.96
39267,29159,29,13-02-2021,468.03
39268,29161,29,13-02-2021,471.28
39269,29163,29,13-02-2021,463.43
39270,29165,29,13-02-2021,494.48
39271,29167,29,13-02-2021,468.03
39272,29169,29,13-02-2021,458.15
39273,29171,29,13-02-2021,390.16
39274,29173,29,13-02-2021,390.16
39275,29175,29,13-02-2021,493.25
39276,29177,29,13-02-2021,494.94
39277,29179,29,13-02-2021,390.16
39278,29181,29,13-02-2021,390.16
39279,29183,29,13-02-2021,465.4
39280,29185,29,13-02-2021,390.16
39281,29186,29,13-02-2021,469.6
39282,29187,29,13-02-2021,465.4
39283,29189,29,13-02-2021,493.38
39284,29195,29,13-02-2021,448.11
39285,29197,29,13-02-2021,390.16
39286,29199,29,13-02-2021,390.16
39287,29201,29,13-02-2021,463.43
39288,29203,29,13-02-2021,390.16
39289,29205,29,13-02-2021,390.16
39290,29207,29,13-02-2021,493.33
39291,29209,29,13-02-2021,1086.55
39292,29211,29,13-02-2021,390.16
39293,29213,29,13-02-2021,1086.55
39294,29215,29,13-02-2021,463.43
39295,29217,29,13-02-2021,496.9
39296,29219,29,13-02-2021,463.43
39297,29221,29,13-02-2021,469.31
39298,29223,29,13-02-2021,390.16
39299,29225,29,13-02-2021,468.03
39300,29227,29,13-02-2021,390.16
39301,29229,29,13-02-2021,463.43
39302,29510,29,13-02-2021,460.27
39303,30001,30,13-02-2021,60.64
39304,30003,30,13-02-2021,57.52
39305,30005,30,13-02-2021,57.52
39306,30007,30,13-02-2021,57.52
39307,30009,30,13-02-2021,57.41
39308,30011,30,13-02-2021,57.41
39309,30013,30,13-02-2021,70.38
39310,30015,30,13-02-2021,57.41
39311,30017,30,13-02-2021,57.96
39312,30019,30,13-02-2021,57.41
39313,30021,30,13-02-2021,57.41
39314,30023,30,13-02-2021,57.41
39315,30025,30,13-02-2021,57.41
39316,30027,30,13-02-2021,57.41
39317,30029,30,13-02-2021,108.37
39318,30031,30,13-02-2021,83.69
39319,30033,30,13-02-2021,57.41
39320,30035,30,13-02-2021,57.41
39321,30037,30,13-02-2021,57.41
39322,30039,30,13-02-2021,57.41
39323,30041,30,13-02-2021,57.96
39324,30043,30,13-02-2021,57.41
39325,30045,30,13-02-2021,57.41
39326,30047,30,13-02-2021,57.96
39327,30049,30,13-02-2021,57.96
39328,30051,30,13-02-2021,57.41
39329,30053,30,13-02-2021,57.96
39330,30055,30,13-02-2021,57.41
39331,30057,30,13-02-2021,107.82
39332,30059,30,13-02-2021,57.41
39333,30061,30,13-02-2021,57.41
39334,30063,30,13-02-2021,83.69
39335,30065,30,13-02-2021,57.41
39336,30067,30,13-02-2021,57.96
39337,30069,30,13-02-2021,57.41
39338,30071,30,13-02-2021,57.41
39339,30073,30,13-02-2021,57.41
39340,30075,30,13-02-2021,57.41
39341,30077,30,13-02-2021,57.41
39342,30079,30,13-02-2021,57.41
39343,30081,30,13-02-2021,108.37
39344,30083,30,13-02-2021,57.96
39345,30085,30,13-02-2021,57.41
39346,30087,30,13-02-2021,57.41
39347,30089,30,13-02-2021,57.41
39348,30091,30,13-02-2021,57.41
39349,30093,30,13-02-2021,57.93
39350,30095,30,13-02-2021,57.41
39351,30097,30,13-02-2021,57.41
39352,30099,30,13-02-2021,57.41
39353,30101,30,13-02-2021,57.41
39354,30103,30,13-02-2021,57.41
39355,30105,30,13-02-2021,57.41
39356,30107,30,13-02-2021,57.41
39357,30109,30,13-02-2021,57.41
39358,30111,30,13-02-2021,57.93
39359,31001,31,13-02-2021,70.81
39360,31003,31,13-02-2021,66.68
39361,31005,31,13-02-2021,66.68
39362,31007,31,13-02-2021,66.68
39363,31009,31,13-02-2021,66.68
39364,31011,31,13-02-2021,66.68
39365,31013,31,13-02-2021,70.72
39366,31015,31,13-02-2021,66.68
39367,31017,31,13-02-2021,66.68
39368,31019,31,13-02-2021,70.09
39369,31021,31,13-02-2021,66.68
39370,31023,31,13-02-2021,66.68
39371,31025,31,13-02-2021,146.4
39372,31027,31,13-02-2021,66.68
39373,31029,31,13-02-2021,66.68
39374,31031,31,13-02-2021,66.68
39375,31033,31,13-02-2021,66.68
39376,31035,31,13-02-2021,66.68
39377,31037,31,13-02-2021,69.57
39378,31039,31,13-02-2021,66.68
39379,31041,31,13-02-2021,66.68
39380,31043,31,13-02-2021,142.67
39381,31045,31,13-02-2021,66.68
39382,31047,31,13-02-2021,65.84
39383,31049,31,13-02-2021,66.68
39384,31051,31,13-02-2021,66.68
39385,31053,31,13-02-2021,99.95
39386,31055,31,13-02-2021,102.8
39387,31057,31,13-02-2021,66.68
39388,31059,31,13-02-2021,66.68
39389,31061,31,13-02-2021,66.68
39390,31063,31,13-02-2021,66.68
39391,31065,31,13-02-2021,66.68
39392,31067,31,13-02-2021,73.59
39393,31069,31,13-02-2021,66.68
39394,31071,31,13-02-2021,66.68
39395,31073,31,13-02-2021,66.68
39396,31075,31,13-02-2021,66.68
39397,31077,31,13-02-2021,66.68
39398,31079,31,13-02-2021,142.67
39399,31081,31,13-02-2021,66.68
39400,31083,31,13-02-2021,66.68
39401,31085,31,13-02-2021,66.68
39402,31087,31,13-02-2021,66.68
39403,31089,31,13-02-2021,66.68
39404,31091,31,13-02-2021,66.68
39405,31093,31,13-02-2021,66.68
39406,31095,31,13-02-2021,66.68
39407,31097,31,13-02-2021,66.68
39408,31099,31,13-02-2021,66.68
39409,31101,31,13-02-2021,66.68
39410,31103,31,13-02-2021,66.68
39411,31105,31,13-02-2021,66.68
39412,31107,31,13-02-2021,66.68
39413,31109,31,13-02-2021,69.58
39414,31111,31,13-02-2021,70.59
39415,31113,31,13-02-2021,66.68
39416,31115,31,13-02-2021,66.68
39417,31117,31,13-02-2021,66.68
39418,31119,31,13-02-2021,67.88
39419,31121,31,13-02-2021,66.68
39420,31123,31,13-02-2021,66.68
39421,31125,31,13-02-2021,66.68
39422,31127,31,13-02-2021,66.68
